timestamp,est_pos_x,est_pos_y,est_pos_z,est_vel_x,est_vel_y,est_vel_z,est_q_w,est_q_x,est_q_y,est_q_z,true_pos_x,true_pos_y,true_pos_z,true_vel_x,true_vel_y,true_vel_z,true_q_w,true_q_x,true_q_y,true_q_z,pos_error,vel_error,att_error
17.19,4.31813e+06,606896,4.64587e+06,-74.3981,-10.9715,49.4645,0.672241,0.0966611,0.0251257,0.733565,4.3189e+06,607506,4.64526e+06,23.3354,25.8474,-26.9277,1,0,0,0,1163.62,129.396,1.66713
17.29,4.31812e+06,606895,4.64588e+06,-74.8869,-11.1053,49.7229,0.668593,0.0972903,0.023947,0.736848,4.3189e+06,607508,4.64525e+06,23.4047,25.726,-27.111,1,0,0,0,1176.15,130.082,1.67696
17.39,4.31811e+06,606894,4.64588e+06,-75.3758,-11.2408,49.9815,0.66493,0.0979428,0.0227618,0.740106,4.31891e+06,607511,4.64525e+06,23.4734,25.6039,-27.2936,1,0,0,0,1188.76,130.768,1.68679
17.49,4.3181e+06,606892,4.64589e+06,-75.8652,-11.3788,50.2404,0.661235,0.0985859,0.0215683,0.74336,4.31891e+06,607513,4.64525e+06,23.5416,25.4812,-27.4754,1,0,0,0,1201.43,131.454,1.69666
17.59,4.3181e+06,606891,4.64589e+06,-76.3552,-11.5179,50.4991,0.657539,0.0992392,0.0203838,0.746578,4.31891e+06,607516,4.64525e+06,23.6093,25.3579,-27.6564,1,0,0,0,1214.17,132.14,1.7065
17.69,4.31809e+06,606890,4.6459e+06,-76.8451,-11.659,50.7577,0.65382,0.0998703,0.0191741,0.749785,4.31891e+06,607519,4.64524e+06,23.6766,25.234,-27.8367,1,0,0,0,1226.99,132.826,1.71635
17.79,4.31808e+06,606889,4.64591e+06,-77.3355,-11.8021,51.0164,0.650083,0.100531,0.017943,0.75297,4.31892e+06,607521,4.64524e+06,23.7433,25.1094,-28.0161,1,0,0,0,1239.87,133.512,1.72621
17.89,4.31807e+06,606888,4.64591e+06,-77.826,-11.9469,51.2748,0.646359,0.101165,0.0167073,0.756113,4.31892e+06,607524,4.64524e+06,23.8096,24.9842,-28.1947,1,0,0,0,1252.82,134.198,1.73599
17.99,4.31807e+06,606887,4.64592e+06,-78.317,-12.0935,51.5334,0.642601,0.101817,0.0154366,0.759249,4.31892e+06,607526,4.64523e+06,23.8753,24.8585,-28.3725,1,0,0,0,1265.86,134.884,1.74582
18.09,4.31815e+06,606899,4.64602e+06,-78.8083,-12.2409,51.792,0.638895,0.101923,0.0147623,0.762369,4.31892e+06,607529,4.64523e+06,23.9406,24.7321,-28.5494,1,0,0,0,1270.66,135.569,1.75547
18.19,4.31815e+06,606898,4.64603e+06,-79.4716,-12.4144,51.8665,0.635117,0.102595,0.0134719,0.765453,4.31893e+06,607531,4.64523e+06,24.0054,24.6051,-28.7255,1,0,0,0,1283.75,136.283,1.76527
18.29,4.31814e+06,606896,4.64603e+06,-78.9971,-12.4296,53.1649,0.631288,0.103237,0.0122199,0.768549,4.31893e+06,607533,4.64523e+06,24.0697,24.4775,-28.9008,1,0,0,0,1296.91,136.82,1.77517
18.39,4.31813e+06,606895,4.64604e+06,-76.295,-12.1337,56.8603,0.627376,0.10387,0.010924,0.77168,4.31893e+06,607536,4.64522e+06,24.1336,24.3493,-29.0752,1,0,0,0,1310.14,137.12,1.78523
18.49,4.31813e+06,606894,4.64605e+06,-74.4263,-11.9567,59.6592,0.623437,0.104495,0.00962762,0.7748,4.31893e+06,607538,4.64522e+06,24.197,24.2205,-29.2487,1,0,0,0,1323.44,137.623,1.79533
18.59,4.31812e+06,606893,4.64605e+06,-73.461,-11.9086,61.4862,0.619473,0.105083,0.00832884,0.777908,4.31894e+06,607541,4.64522e+06,24.2599,24.0912,-29.4214,1,0,0,0,1336.82,138.237,1.80545
18.69,4.31811e+06,606892,4.64606e+06,-72.3381,-11.8399,63.4826,0.615395,0.105701,0.00705431,0.781067,4.31894e+06,607543,4.64521e+06,24.3224,23.9612,-29.5931,1,0,0,0,1350.25,138.881,1.81582
18.79,4.3181e+06,606891,4.64607e+06,-72.4561,-11.9479,64.1445,0.611446,0.106319,0.00573334,0.78409,4.31894e+06,607546,4.64521e+06,24.3843,23.8307,-29.764,1,0,0,0,1363.77,139.56,1.82582
18.89,4.3181e+06,606890,4.64607e+06,-73.5261,-12.1929,63.7826,0.607731,0.106917,0.00436624,0.786901,4.31894e+06,607548,4.64521e+06,24.4459,23.6996,-29.9339,1,0,0,0,1377.35,140.248,1.83519
18.99,4.31809e+06,606888,4.64608e+06,-73.756,-12.3202,64.3244,0.603706,0.107523,0.0030274,0.789917,4.31895e+06,607550,4.64521e+06,24.507,23.568,-30.1029,1,0,0,0,1391,140.926,1.84531
19.09,4.31808e+06,606887,4.64609e+06,-74.2508,-12.4884,64.5826,0.599725,0.10799,0.000946455,0.792886,4.31895e+06,607553,4.6452e+06,24.5676,23.4358,-30.271,1,0,0,0,1404.72,141.608,1.85528
19.19,4.31808e+06,606886,4.64609e+06,-73.1772,-12.4382,66.5284,0.595776,0.108561,-0.000433561,0.795779,4.31895e+06,607555,4.6452e+06,24.6278,23.303,-30.4381,1,0,0,0,1418.52,142.288,1.86513
19.29,4.31807e+06,606885,4.6461e+06,-76.6711,-13.0324,63.56,0.591895,0.109162,-0.00180229,0.798587,4.31895e+06,607557,4.6452e+06,24.6876,23.1696,-30.6043,1,0,0,0,1432.38,143.007,1.87478
19.39,4.31806e+06,606883,4.64611e+06,-76.1819,-13.0684,64.8778,0.58788,0.109737,-0.00317055,0.801464,4.31895e+06,607560,4.64519e+06,24.7469,23.0357,-30.7696,1,0,0,0,1446.31,143.661,1.88472
19.49,4.31805e+06,606882,4.64611e+06,-78.1783,-13.4561,63.521,0.583997,0.110326,-0.00460379,0.804211,4.31896e+06,607562,4.64519e+06,24.8057,22.9013,-30.9339,1,0,0,0,1460.32,144.393,1.89431
19.59,4.31804e+06,606881,4.64612e+06,-78.2527,-13.5758,64.2324,0.579937,0.110895,-0.00597065,0.807056,4.31896e+06,607564,4.64519e+06,24.8642,22.7663,-31.0972,1,0,0,0,1474.39,145.057,1.90429
19.69,4.31804e+06,606879,4.64613e+06,-78.683,-13.7478,64.56,0.575912,0.111455,-0.00736938,0.809845,4.31896e+06,607566,4.64518e+06,24.9222,22.6307,-31.2595,1,0,0,0,1488.55,145.735,1.91415
19.79,4.31803e+06,606878,4.64613e+06,-78.045,-13.7708,66.0374,0.571588,0.112044,-0.00874929,0.812808,4.31896e+06,607569,4.64518e+06,24.9798,22.4946,-31.4208,1,0,0,0,1502.77,146.381,1.92471
19.89,4.31802e+06,606877,4.64614e+06,-78.9544,-14.0147,65.8507,0.567703,0.112584,-0.0102023,0.815435,4.31897e+06,607571,4.64518e+06,25.0369,22.358,-31.5811,1,0,0,0,1517.06,147.072,1.93417
19.99,4.31801e+06,606875,4.64615e+06,-79.1046,-14.1529,66.4801,0.563436,0.113112,-0.0116273,0.818297,4.31897e+06,607573,4.64517e+06,25.0937,22.2209,-31.7404,1,0,0,0,1531.42,147.742,1.94451
20.09,4.31801e+06,606874,4.64615e+06,-79.6024,-14.3444,66.7368,0.559236,0.113804,-0.0141607,0.821038,4.31897e+06,607575,4.64517e+06,25.15,22.0832,-31.8987,1,0,0,0,1545.84,148.422,1.95467
20.19,4.318e+06,606872,4.64616e+06,-78.6741,-14.3381,68.5278,0.555103,0.114344,-0.0155957,0.823737,4.31897e+06,607578,4.64517e+06,25.2059,21.945,-32.056,1,0,0,0,1560.34,149.079,1.96462
20.29,4.31799e+06,606871,4.64617e+06,-79.6084,-14.5953,68.3145,0.550983,0.114866,-0.0170343,0.826398,4.31898e+06,607580,4.64517e+06,25.2614,21.8063,-32.2122,1,0,0,0,1574.91,149.761,1.97451
20.39,4.31798e+06,606870,4.64617e+06,-78.79,-14.6086,69.9872,0.546793,0.115407,-0.0184879,0.82907,4.31898e+06,607582,4.64516e+06,25.3165,21.6671,-32.3674,1,0,0,0,1589.55,150.435,1.98453
20.49,4.31798e+06,606868,4.64618e+06,-79.1936,-14.7958,70.3449,0.542662,0.115943,-0.0199228,0.831672,4.31898e+06,607584,4.64516e+06,25.3712,21.5273,-32.5215,1,0,0,0,1604.27,151.111,1.99439
20.59,4.31797e+06,606867,4.64619e+06,-79.0154,-14.9037,71.3277,0.538402,0.116478,-0.0213798,0.834326,4.31899e+06,607586,4.64516e+06,25.4255,21.3871,-32.6745,1,0,0,0,1619.04,151.794,2.00451
20.69,4.31796e+06,606865,4.6462e+06,-79.1488,-15.0573,71.9754,0.534171,0.116962,-0.0228477,0.836935,4.31899e+06,607588,4.64515e+06,25.4794,21.2463,-32.8265,1,0,0,0,1633.9,152.474,2.01454
20.79,4.31795e+06,606864,4.6462e+06,-81.1138,-15.4725,70.6532,0.53048,0.117458,-0.0243906,0.839166,4.31899e+06,607590,4.64515e+06,25.5328,21.1051,-32.9774,1,0,0,0,1648.82,153.136,2.02326
20.89,4.31794e+06,606862,4.64621e+06,-81.6392,-15.6862,70.8792,0.526296,0.117944,-0.0258585,0.841685,4.31899e+06,607593,4.64515e+06,25.5859,20.9634,-33.1272,1,0,0,0,1663.81,153.811,2.03311
20.99,4.31793e+06,606860,4.64622e+06,-82.5608,-15.9592,70.679,0.522424,0.118428,-0.0273804,0.843978,4.319e+06,607595,4.64514e+06,25.6387,20.8211,-33.2759,1,0,0,0,1678.87,154.488,2.04221
21.09,4.31793e+06,606859,4.64622e+06,-83.0585,-16.1741,70.933,0.518217,0.119438,-0.028694,0.846382,4.319e+06,607597,4.64514e+06,25.691,20.6784,-33.4235,1,0,0,0,1694.01,155.161,2.05206
21.19,4.31792e+06,606857,4.64623e+06,-82.9415,-16.3047,71.8483,0.513993,0.119899,-0.0301919,0.848837,4.319e+06,607599,4.64514e+06,25.7429,20.5353,-33.5699,1,0,0,0,1709.21,155.828,2.06193
21.29,4.31791e+06,606856,4.64624e+06,-82.266,-16.3592,73.3636,0.509714,0.120382,-0.0316565,0.851291,4.319e+06,607601,4.64513e+06,25.7945,20.3916,-33.7153,1,0,0,0,1724.49,156.504,2.07189
21.39,4.3179e+06,606854,4.64625e+06,-82.0027,-16.4741,74.4355,0.505435,0.120846,-0.0331583,0.853717,4.31901e+06,607603,4.64513e+06,25.8457,20.2474,-33.8595,1,0,0,0,1739.83,157.186,2.08182
21.49,4.31789e+06,606852,4.64625e+06,-82.2072,-16.657,75.0036,0.501133,0.121323,-0.0346534,0.856122,4.31901e+06,607605,4.64513e+06,25.8965,20.1028,-34.0026,1,0,0,0,1755.24,157.861,2.09178
21.59,4.31788e+06,606851,4.64626e+06,-83.9319,-17.0562,73.9355,0.497063,0.121751,-0.0361669,0.858369,4.31901e+06,607607,4.64512e+06,25.9469,19.9578,-34.1445,1,0,0,0,1770.72,158.508,2.10117
21.69,4.31788e+06,606849,4.64627e+06,-84.1743,-17.2489,74.4621,0.492712,0.12222,-0.0376621,0.860743,4.31901e+06,607609,4.64512e+06,25.997,19.8122,-34.2853,1,0,0,0,1786.27,159.177,2.11119
21.79,4.31787e+06,606847,4.64628e+06,-84.1528,-17.4066,75.2717,0.488192,0.122674,-0.0391187,0.863186,4.31902e+06,607611,4.64512e+06,26.0467,19.6663,-34.4249,1,0,0,0,1801.89,159.849,2.12156
21.89,4.31786e+06,606845,4.64628e+06,-85.0542,-17.6977,75.0888,0.484119,0.123089,-0.0407055,0.865344,4.31902e+06,607613,4.64511e+06,26.0961,19.5198,-34.5633,1,0,0,0,1817.58,160.509,2.13088
21.99,4.31785e+06,606844,4.64629e+06,-86.1723,-18.0228,74.6736,0.480347,0.123522,-0.0422882,0.867306,4.31902e+06,607615,4.64511e+06,26.145,19.3729,-34.7005,1,0,0,0,1833.34,161.172,2.13949
22.09,4.31784e+06,606842,4.6463e+06,-86.6732,-18.2589,74.9252,0.476073,0.121503,-0.0437396,0.869872,4.31902e+06,607617,4.6451e+06,26.1937,19.2256,-34.8366,1,0,0,0,1849.17,161.838,2.14922
22.19,4.31783e+06,606840,4.6463e+06,-86.7249,-18.4339,75.6601,0.471739,0.121923,-0.0452018,0.872097,4.31903e+06,607619,4.6451e+06,26.242,19.0779,-34.9715,1,0,0,0,1865.07,162.505,2.15907
22.29,4.31782e+06,606838,4.64631e+06,-87.4299,-18.7031,75.692,0.467372,0.122324,-0.0466898,0.874311,4.31903e+06,607621,4.6451e+06,26.2899,18.9297,-35.1051,1,0,0,0,1881.04,163.17,2.16896
22.39,4.31782e+06,606836,4.64632e+06,-86.0662,-18.6839,77.9488,0.462855,0.122756,-0.0481621,0.876571,4.31903e+06,607622,4.64509e+06,26.3375,18.781,-35.2375,1,0,0,0,1897.07,163.858,2.17917
22.49,4.31781e+06,606834,4.64633e+06,-87.644,-19.0807,77.0397,0.458599,0.123149,-0.049671,0.878666,4.31903e+06,607624,4.64509e+06,26.3847,18.632,-35.3688,1,0,0,0,1913.18,164.501,2.18876
22.59,4.3178e+06,606832,4.64634e+06,-87.7485,-19.272,77.7153,0.45411,0.123562,-0.0511352,0.880853,4.31904e+06,607626,4.64509e+06,26.4316,18.4825,-35.4988,1,0,0,0,1929.35,165.166,2.19885
22.69,4.31779e+06,606830,4.64634e+06,-89.8879,-19.7532,76.2017,0.450193,0.123911,-0.0526938,0.882721,4.31904e+06,607628,4.64508e+06,26.4781,18.3326,-35.6275,1,0,0,0,1945.59,165.823,2.20763
22.79,4.31778e+06,606828,4.64635e+06,-89.8737,-19.9322,77.0028,0.445548,0.124282,-0.0541179,0.884937,4.31904e+06,607630,4.64508e+06,26.5244,18.1823,-35.755,1,0,0,0,1961.9,166.48,2.21802
22.89,4.31777e+06,606826,4.64636e+06,-91.186,-20.3024,76.3786,0.441681,0.124599,-0.0556976,0.88673,4.31904e+06,607632,4.64508e+06,26.5703,18.0316,-35.8813,1,0,0,0,1978.28,167.148,2.22665
22.99,4.31776e+06,606824,4.64637e+06,-91.1255,-20.4777,77.2276,0.436615,0.125024,-0.0570833,0.889088,4.31905e+06,607633,4.64507e+06,26.6158,17.8805,-36.0063,1,0,0,0,1994.73,167.798,2.23793
23.09,4.31775e+06,606822,4.64637e+06,-91.6236,-20.7364,77.4754,0.432183,0.125737,-0.0584105,0.891065,4.31905e+06,607635,4.64507e+06,26.661,17.729,-36.13,1,0,0,0,2011.24,168.455,2.24777
23.19,4.31774e+06,606820,4.64638e+06,-93.7256,-21.2228,75.9964,0.427747,0.126055,-0.0598886,0.89306,4.31905e+06,607637,4.64507e+06,26.7059,17.577,-36.2525,1,0,0,0,2027.83,169.142,2.25759
23.29,4.31773e+06,606818,4.64639e+06,-94.1076,-21.4699,76.3671,0.423264,0.126411,-0.0613496,0.895044,4.31906e+06,607639,4.64506e+06,26.7505,17.4247,-36.3737,1,0,0,0,2044.49,169.794,2.2675
23.39,4.31772e+06,606816,4.6464e+06,-93.9528,-21.6437,77.3153,0.418722,0.126744,-0.0628192,0.897029,4.31906e+06,607640,4.64506e+06,26.7948,17.2721,-36.4936,1,0,0,0,2061.21,170.431,2.27752
23.49,4.31771e+06,606814,4.6464e+06,-95.6405,-22.0792,76.2792,0.414394,0.127052,-0.0643105,0.898888,4.31906e+06,607642,4.64505e+06,26.8387,17.119,-36.6122,1,0,0,0,2078,171.12,2.28704
23.59,4.31771e+06,606811,4.64641e+06,-95.3483,-22.2379,77.3728,0.409729,0.127372,-0.0657515,0.900875,4.31906e+06,607644,4.64505e+06,26.8823,16.9655,-36.7295,1,0,0,0,2094.86,171.746,2.29728
23.69,4.3177e+06,606809,4.64642e+06,-96.0325,-22.5362,77.4148,0.405254,0.127661,-0.0672111,0.902748,4.31907e+06,607646,4.64505e+06,26.9256,16.8117,-36.8455,1,0,0,0,2111.79,172.402,2.30708
23.79,4.31769e+06,606807,4.64643e+06,-95.7499,-22.6998,78.495,0.400288,0.127992,-0.0686133,0.90481,4.31907e+06,607647,4.64504e+06,26.9686,16.6575,-36.9602,1,0,0,0,2128.78,173.028,2.31793
23.89,4.31768e+06,606805,4.64644e+06,-95.4654,-22.8642,79.5752,0.395117,0.128354,-0.0699857,0.906923,4.31907e+06,607649,4.64504e+06,27.0113,16.5029,-37.0735,1,0,0,0,2145.85,173.658,2.3292
23.99,4.31767e+06,606802,4.64644e+06,-95.5353,-23.0809,80.273,0.390045,0.128677,-0.0713557,0.908964,4.31907e+06,607651,4.64504e+06,27.0537,16.348,-37.1856,1,0,0,0,2162.97,174.296,2.34023
24.09,4.31766e+06,606800,4.64645e+06,-96.0306,-23.3581,80.517,0.385602,0.127147,-0.0717136,0.911044,4.31908e+06,607652,4.64503e+06,27.0958,16.1927,-37.2963,1,0,0,0,2180.18,174.941,2.34987
24.19,4.31765e+06,606798,4.64646e+06,-95.4921,-23.4914,81.8733,0.38101,0.127433,-0.0731415,0.912821,4.31908e+06,607654,4.64503e+06,27.1376,16.0371,-37.4056,1,0,0,0,2197.43,175.579,2.35982
24.29,4.31764e+06,606796,4.64647e+06,-91.9939,-23.2108,86.4123,0.376243,0.127717,-0.0745337,0.914644,4.31908e+06,607655,4.64502e+06,27.1791,15.8811,-37.5136,1,0,0,0,2214.76,176.318,2.37012
24.39,4.31763e+06,606793,4.64648e+06,-92.35,-23.474,86.8036,0.371618,0.127964,-0.0759568,0.916382,4.31909e+06,607657,4.64502e+06,27.2202,15.7248,-37.6203,1,0,0,0,2232.16,176.96,2.38009
24.49,4.31762e+06,606791,4.64649e+06,-95.6924,-24.1599,83.9807,0.367428,0.128171,-0.0774135,0.917919,4.31909e+06,607659,4.64502e+06,27.2611,15.5682,-37.7256,1,0,0,0,2249.61,177.506,2.38911
24.59,4.31761e+06,606788,4.64649e+06,-96.6695,-24.5151,83.7018,0.362918,0.128372,-0.0788544,0.919562,4.31909e+06,607660,4.64501e+06,27.3017,15.4112,-37.8295,1,0,0,0,2267.14,178.137,2.3988
24.69,4.3176e+06,606786,4.6465e+06,-97.7275,-24.884,83.3351,0.358531,0.128585,-0.0802759,0.921128,4.31909e+06,607662,4.64501e+06,27.3421,15.2538,-37.9321,1,0,0,0,2284.73,178.771,2.4082
24.79,4.31759e+06,606783,4.64651e+06,-97.9283,-25.1338,83.8885,0.353716,0.128815,-0.0816511,0.922835,4.3191e+06,607663,4.64501e+06,27.3821,15.0962,-38.0333,1,0,0,0,2302.39,179.405,2.41851
24.89,4.31758e+06,606781,4.64652e+06,-98.7098,-25.4686,83.8171,0.349346,0.129026,-0.0830574,0.924344,4.3191e+06,607665,4.645e+06,27.4218,14.9382,-38.1331,1,0,0,0,2320.11,180.038,2.42785
24.99,4.31757e+06,606778,4.64653e+06,-99.7869,-25.8486,83.4292,0.345493,0.129121,-0.0845614,0.925641,4.3191e+06,607666,4.645e+06,27.4613,14.7799,-38.2315,1,0,0,0,2337.91,180.677,2.43607
25.09,4.31756e+06,606776,4.64654e+06,-100.278,-26.1455,83.6683,0.340849,0.129044,-0.0858471,0.927254,4.3191e+06,607668,4.64499e+06,27.5004,14.6213,-38.3285,1,0,0,0,2355.76,181.308,2.44595
25.19,4.31755e+06,606773,4.64654e+06,-101.537,-26.5528,83.0792,0.336228,0.129238,-0.0871898,0.928788,4.31911e+06,607669,4.64499e+06,27.5393,14.4624,-38.4242,1,0,0,0,2373.68,181.951,2.45578
25.29,4.31754e+06,606770,4.64655e+06,-102.649,-26.9412,82.647,0.331583,0.129397,-0.0885371,0.930306,4.31911e+06,607670,4.64499e+06,27.578,14.3032,-38.5184,1,0,0,0,2391.67,182.596,2.46563
25.39,4.31753e+06,606768,4.64656e+06,-102.843,-27.2018,83.2018,0.326882,0.129551,-0.0898585,0.931821,4.31911e+06,607672,4.64498e+06,27.6163,14.1437,-38.6112,1,0,0,0,2409.73,183.215,2.47559
25.49,4.31752e+06,606765,4.64657e+06,-102.554,-27.3967,84.2754,0.322073,0.129705,-0.0911223,0.93335,4.31912e+06,607673,4.64498e+06,27.6544,13.9839,-38.7026,1,0,0,0,2427.85,183.821,2.48576
25.59,4.31751e+06,606762,4.64658e+06,-102.48,-27.6233,85.1163,0.317247,0.12987,-0.0924263,0.93485,4.31912e+06,607675,4.64498e+06,27.6922,13.8238,-38.7925,1,0,0,0,2446.03,184.434,2.49594
25.69,4.3175e+06,606759,4.64659e+06,-102.729,-27.8973,85.6077,0.312472,0.129981,-0.0937251,0.936313,4.31912e+06,607676,4.64497e+06,27.7297,13.6634,-38.8811,1,0,0,0,2464.28,185.052,2.506
25.79,4.31749e+06,606757,4.64659e+06,-102.906,-28.1629,86.1752,0.307543,0.130107,-0.095033,0.937794,4.31912e+06,607677,4.64497e+06,27.767,13.5027,-38.9682,1,0,0,0,2482.59,185.667,2.51637
25.89,4.31748e+06,606754,4.6466e+06,-104.107,-28.5769,85.6424,0.303531,0.130121,-0.0964358,0.938956,4.31913e+06,607679,4.64496e+06,27.804,13.3418,-39.0539,1,0,0,0,2500.97,186.298,2.5248
25.99,4.31747e+06,606751,4.64661e+06,-104.637,-28.8966,85.8282,0.298857,0.130209,-0.0977396,0.940307,4.31913e+06,607680,4.64496e+06,27.8407,13.1805,-39.1381,1,0,0,0,2519.41,186.916,2.5346
26.09,4.31746e+06,606748,4.64662e+06,-105.122,-29.2133,86.0618,0.293953,0.130123,-0.0999915,0.941627,4.31913e+06,607681,4.64496e+06,27.8772,13.0191,-39.2209,1,0,0,0,2537.91,187.532,2.54487
26.19,4.31745e+06,606745,4.64663e+06,-105.288,-29.4865,86.6377,0.289202,0.130157,-0.10127,0.942956,4.31913e+06,607683,4.64495e+06,27.9134,12.8573,-39.3022,1,0,0,0,2556.48,188.139,2.55481
26.29,4.31744e+06,606742,4.64664e+06,-106.55,-29.9156,86.0325,0.284492,0.130168,-0.10255,0.944248,4.31914e+06,607684,4.64495e+06,27.9493,12.6953,-39.382,1,0,0,0,2575.11,188.771,2.56464
26.39,4.31743e+06,606739,4.64665e+06,-103.41,-29.7274,90.1638,0.279378,0.130221,-0.103765,0.945634,4.31914e+06,607685,4.64494e+06,27.985,12.533,-39.4604,1,0,0,0,2593.81,189.349,2.5753
26.49,4.31742e+06,606736,4.64666e+06,-104.64,-30.1554,89.5903,0.274738,0.130227,-0.105011,0.946854,4.31914e+06,607686,4.64494e+06,28.0205,12.3705,-39.5374,1,0,0,0,2612.57,189.95,2.58496
26.59,4.31741e+06,606733,4.64667e+06,-105.39,-30.5178,89.5321,0.270071,0.130216,-0.106227,0.948062,4.31915e+06,607688,4.64494e+06,28.0556,12.2077,-39.6128,1,0,0,0,2631.39,190.556,2.59466
26.69,4.3174e+06,606730,4.64667e+06,-107.031,-31.008,88.5159,0.265849,0.130121,-0.107535,0.94912,4.31915e+06,607689,4.64493e+06,28.0906,12.0447,-39.6868,1,0,0,0,2650.28,191.173,2.60342
26.79,4.31739e+06,606727,4.64668e+06,-107.822,-31.3798,88.4122,0.261296,0.130063,-0.108811,0.950247,4.31915e+06,607690,4.64493e+06,28.1252,11.8815,-39.7593,1,0,0,0,2669.23,191.784,2.61286
26.89,4.31738e+06,606724,4.64669e+06,-107.651,-31.6154,89.3379,0.255808,0.130122,-0.109853,0.951611,4.31915e+06,607691,4.64492e+06,28.1597,11.718,-39.8304,1,0,0,0,2688.24,192.372,2.62423
26.99,4.31737e+06,606721,4.6467e+06,-107.404,-31.8401,90.3411,0.249855,0.130198,-0.110889,0.953061,4.31916e+06,607692,4.64492e+06,28.1939,11.5543,-39.8999,1,0,0,0,2707.31,192.958,2.63653
27.09,4.31735e+06,606717,4.64671e+06,-107.881,-32.1729,90.5689,0.244995,0.130983,-0.112866,0.953982,4.31916e+06,607694,4.64492e+06,28.2278,11.3903,-39.9679,1,0,0,0,2726.45,193.554,2.64656
27.19,4.31734e+06,606714,4.64672e+06,-107.29,-32.3572,91.9429,0.240183,0.130906,-0.114022,0.955078,4.31916e+06,607695,4.64491e+06,28.2615,11.2262,-40.0345,1,0,0,0,2745.64,194.144,2.65648
27.29,4.31733e+06,606711,4.64673e+06,-107.653,-32.6772,92.2901,0.235382,0.130817,-0.115169,0.956148,4.31917e+06,607696,4.64491e+06,28.2949,11.0618,-40.0995,1,0,0,0,2764.9,194.736,2.66637
27.39,4.31732e+06,606708,4.64674e+06,-108.717,-33.0971,91.8814,0.230647,0.130691,-0.116279,0.957184,4.31917e+06,607697,4.6449e+06,28.3281,10.8972,-40.163,1,0,0,0,2784.21,195.327,2.67611
27.49,4.31731e+06,606704,4.64675e+06,-107.615,-33.2134,93.8014,0.225528,0.130581,-0.117382,0.958283,4.31917e+06,607698,4.6449e+06,28.3611,10.7324,-40.2251,1,0,0,0,2803.59,195.918,2.68662
27.59,4.3173e+06,606701,4.64676e+06,-109.271,-33.7198,92.7539,0.221073,0.13039,-0.118526,0.959206,4.31917e+06,607699,4.6449e+06,28.3938,10.5675,-40.2856,1,0,0,0,2823.03,196.501,2.69576
27.69,4.31729e+06,606698,4.64677e+06,-109.875,-34.0791,92.8368,0.216323,0.130238,-0.119647,0.96017,4.31918e+06,607700,4.64489e+06,28.4263,10.4023,-40.3446,1,0,0,0,2842.54,197.086,2.7055
27.79,4.31728e+06,606694,4.64677e+06,-110.456,-34.4368,92.9428,0.211576,0.130086,-0.120772,0.961107,4.31918e+06,607701,4.64489e+06,28.4585,10.2369,-40.4021,1,0,0,0,2862.1,197.671,2.71522
27.89,4.31727e+06,606691,4.64678e+06,-111.09,-34.8035,92.9917,0.206916,0.129875,-0.121843,0.962015,4.31918e+06,607702,4.64488e+06,28.4905,10.0713,-40.458,1,0,0,0,2881.73,198.255,2.72475
27.99,4.31726e+06,606687,4.64679e+06,-111.074,-35.0765,93.7331,0.201224,0.129761,-0.1228,0.963115,4.31919e+06,607703,4.64488e+06,28.5223,9.90555,-40.5125,1,0,0,0,2901.41,198.827,2.73638
28.09,4.31724e+06,606684,4.6468e+06,-111.542,-35.424,93.9551,0.196175,0.130022,-0.125364,0.963791,4.31919e+06,607704,4.64488e+06,28.5538,9.7396,-40.5654,1,0,0,0,2921.15,199.405,2.74668
28.19,4.31723e+06,606680,4.64681e+06,-110.59,-35.5734,95.7042,0.191284,0.129795,-0.126369,0.964673,4.31919e+06,607705,4.64487e+06,28.5851,9.57349,-40.6167,1,0,0,0,2940.96,199.978,2.75665
28.29,4.31722e+06,606677,4.64682e+06,-112.131,-36.0739,94.7697,0.186538,0.129536,-0.127403,0.965501,4.31919e+06,607706,4.64487e+06,28.6162,9.4072,-40.6666,1,0,0,0,2960.82,200.552,2.76632
28.39,4.31721e+06,606673,4.64683e+06,-113.236,-36.5147,94.3018,0.18175,0.129276,-0.12843,0.966313,4.3192e+06,607707,4.64486e+06,28.647,9.24074,-40.7149,1,0,0,0,2980.74,201.132,2.77606
28.49,4.3172e+06,606669,4.64684e+06,-112.847,-36.7459,95.4418,0.176726,0.129013,-0.12939,0.967151,4.3192e+06,607708,4.64486e+06,28.6776,9.07412,-40.7616,1,0,0,0,3000.72,201.693,2.78627
28.59,4.31719e+06,606666,4.64685e+06,-113.736,-37.1583,95.205,0.171995,0.128715,-0.130412,0.967907,4.3192e+06,607709,4.64486e+06,28.7079,8.90734,-40.8068,1,0,0,0,3020.77,202.266,2.79588
28.69,4.31718e+06,606662,4.64686e+06,-113.26,-37.3782,96.4337,0.166632,0.128462,-0.1313,0.968758,4.31921e+06,607710,4.64485e+06,28.7381,8.74041,-40.8505,1,0,0,0,3040.87,202.824,2.80677
28.79,4.31717e+06,606658,4.64687e+06,-114.079,-37.783,96.2722,0.162051,0.128135,-0.132306,0.969441,4.31921e+06,607711,4.64485e+06,28.768,8.57332,-40.8926,1,0,0,0,3061.03,203.392,2.81605
